"","Bzone","DailyCO2e_2019","DVMT_2019","DailyCO2e_2045_base","DVMT_2045_base","DailyCO2e_2045_telework","DVMT_2045_telework","hispanic_index","low_income_index","racial_minority_index","age75older_index","nonEnglish_index","disability_index","index","EEA"
"218",1779,38449.346315787,85450.49232196,22430.3180036281,83291.1141345203,17682.2372668578,66187.687223252,0,1.08782253801346,0,1.53149266293167,0,0,2.61931520094513,1
"219",1780,16354.430957143,36998.497603894,9522.34619448926,34304.9054174056,8031.8473386352,28747.1912404185,0,0,0,1.59505559955319,0,0,1.59505559955319,0
"220",1781,4908.320078731,10920.491196698,2998.32761624174,10681.3481854047,2560.57310373659,8997.84897088204,0,0,0,0,0,0,0,0
"221",1782,11211.585331344,25242.287315996,6398.18285199076,22862.3952766263,5283.79545531516,18815.2663663307,0,0,0,0,0,0,0,0
"222",1783,14792.483411565,33333.024687296,8547.9626514431,30699.141505869,7312.59640326421,26026.6943857329,0,0,0,0,0,0,0,0
"223",1784,13464.300613281,30271.651377966,7128.77511408108,28663.1739181482,6193.97024821728,24809.0488571596,0,0,0,0,1.80134061856564,0,1.80134061856564,0
"224",1785,4449.411486736,9908.745402837,1831.32221298041,7579.74429936541,1572.67153442421,6389.38366199446,0,1.20117678581952,0,0,0,0,1.20117678581952,0
"225",1786,11706.555175457,26363.28324599,6144.80326638657,25566.9615730871,5242.34741266661,21344.5956670192,0,0,0,0,0,0,0,0
"226",1787,9339.922431992,21392.055678022,4983.71580209209,20152.3228010614,4229.2110418533,17272.0274173357,0,0,0,0,0,0,0,0
"227",1788,16031.722823243,35921.514181875,9118.18200415438,32927.1317422815,7891.44050855251,28599.0178373854,0,0,0,1.53633886783913,0,0,1.53633886783913,0
"228",1789,13788.066089837,31445.453421739,7841.24425997277,29391.86656864,6530.08604678232,24808.1864987308,0,0,0,0,0,0,0,0
"229",1790,28783.055733883,64534.25788774,15495.959322346,63290.2588357996,13026.4627707893,52628.3427701146,0,1.38481632545822,0,0,0,0,1.38481632545822,0
"230",1791,8908.113885609,20047.440778461,3605.82603871875,14695.4707594952,2996.49685585762,12661.3474402111,1.52194888908449,1.31161165850784,0,0,0,0,2.83356054759233,1
"231",1792,4892.166904549,11125.277964942,1982.19099952285,7928.05097743104,1706.91282779013,6719.07089420891,0,0,0,0,0,0,0,0
"232",1793.01,3053.296390437,6851.481121248,2109.9237768126,8392.04562830307,1911.51262283311,7356.91204283942,0,0,0,0,0,0,0,0
"233",1793.02,1123.405800963,2546.37121367,1872.75581699983,7494.80449859116,1514.42460905701,6184.65433452234,0,0,0,0,0,0,0,0
"234",1794,7050.623396862,14958.208364555,2807.21387568226,13916.6353663647,2707.68580116481,12201.4673358026,3,3,0,0,3,0,9,1
"235",1795,13220.023797932,29819.00899501,7068.59999611446,29262.5481456077,6516.72154668302,25861.9364148393,0,0,0,0,0,0,0,0
"236",1796.01,6653.405826559,14593.724853073,7938.96704499534,33491.8593959627,6610.49884147128,27899.0369333126,0,1.24482178177051,0,0,0,0,1.24482178177051,0
"237",1796.02,13542.335494628,30455.120556591,1894.53949756358,7840.92401610477,1599.8539083072,6604.35358158294,0,1.24563581531698,0,0,0,0,1.24563581531698,0
"238",1796.03,14510.989483816,32297.669878446,4706.79872363138,20582.6630795138,4015.18100835065,17494.7605692214,2.2270494424041,2.19759675308943,0,0,2.02208779314334,0,6.44673398863687,1
"239",1797.01,4353.562999767,9668.067955062,5617.34005954511,23515.7412401637,4412.90929056149,19017.1650380625,0,1.24596481742444,0,0,0,0,1.24596481742444,0
"240",1797.02,5486.279883523,12438.175970961,321.804729383266,1215.09038357761,221.492745718355,798.808355821796,0,1.24242804195047,0,0,0,0,1.24242804195047,0
"241",1797.03,2383.975921186,5194.719260758,3728.10132771631,15874.6197268636,2918.38172717924,12745.5309369358,0,1.24131772986933,0,0,0,0,1.24131772986933,0
"242",1798.01,6654.304186562,15171.620602746,4621.86416326329,18313.0328052289,3957.62513143623,15638.5362965658,0,0,0,0,0,0,0,0
"243",1798.02,4897.35343837,11296.675848291,2821.71732572589,10934.6047690499,2377.82755096839,9547.34237995884,0,0,0,0,0,0,0,0
"244",1798.03,6487.491523932,14647.39751161,7096.65351495827,27795.3069105098,5998.7347749575,23690.5753151296,0,0,0,0,0,0,0,0
"245",1798.04,5124.784853351,11477.061083413,1500.23902674891,6145.08180586028,1362.65042180073,5326.45807399692,0,0,0,0,0,0,0,0
"246",1799,11332.232575916,25482.934719542,4791.39201956094,19258.6051917102,3978.63061404027,15100.7296416046,0,0,0,2.15160793197092,0,0,2.15160793197092,0
"247",1800.01,12661.536704071,28338.185211752,2660.11329477916,10942.4226088272,2200.88474954225,8916.79973198413,0,1.5062313545301,0,0,0,0,1.5062313545301,0
"248",1800.02,8088.328087088,17949.144144552,7052.78361260876,30733.4418543325,6136.05501954512,25918.9030100416,0,1.49175818642092,0,0,0,0,1.49175818642092,0
"249",1800.03,12461.2669722,27665.239182332,1544.89190861634,6491.44868139944,1414.41728408403,5743.95128456071,0,1.50663325273825,0,0,0,0,1.50663325273825,0
"250",1800.04,2838.8951181,6255.87176666,4957.40003927404,21395.8899920462,3940.27703284079,17195.6055876817,0,1.50574862071912,0,0,0,0,1.50574862071912,0
"251",1800.05,11776.192575037,26475.345209339,10033.7843170648,42282.1856229491,8619.27714919432,35571.3852225723,0,1.4978586238564,0,0,0,0,1.4978586238564,0
"252",1800.06,5876.394859077,12850.16571136,626.680874403834,2427.42040044695,512.899578559972,2032.13403756482,0,1.50271831110705,0,0,0,0,1.50271831110705,0
"253",1801,1783.415112896,4080.449837576,880.396041355716,3378.6790506452,712.413454786373,2673.69422030312,0,0,0,0,0,0,0,0
"254",1802,25426.339871027,57269.835659371,13767.83621726,57203.2000769226,11429.2816814669,47498.7027668103,0,1.06894699262123,0,0,2.03310542821085,0,3.10205242083209,1
"255",1803,8734.641118771,19437.427014002,4395.01584114363,18579.4929208066,3843.88640187761,16019.2773789433,0,1.43837449586563,0,0,0,0,1.43837449586563,0
"256",1804,14208.960890352,32069.501223984,14607.0019141719,63000.9383286818,12359.7105698555,52294.5373784184,0,1.45105221388692,0,0,0,0,1.45105221388692,0
"257",1805,34874.347402177,78883.534968239,19709.2131673524,75311.792816757,16363.4907539931,62490.1187020714,0,0,0,0,0,0,0,0
"258",1806,10518.156476622,23449.60491622,6818.94007004366,26068.774694458,5831.74551514726,22325.9841213294,0,0,0,0,0,0,0,0
"259",1807,30823.195800712,68922.764040294,15900.7564951221,62904.0595207635,13348.7229978,52870.9023367491,0,0,0,0,0,0,0,0
"260",1808,28938.974308464,65189.803855309,15385.201351423,63583.6104381323,12967.7406754873,54558.1674879821,0,1.43041671916208,0,0,0,0,1.43041671916208,0
"261",1809,7235.798875649,16116.841170621,3823.0341940089,15782.1298276532,3361.32542327987,13957.8566270688,0,1.45216829667051,0,0,0,0,1.45216829667051,0
"262",1810,41723.439586486,93322.097464766,23726.4322088815,98494.6611942592,20597.4351103259,85147.550261611,0,1.68046433864248,1.50862750773255,0,1.89404974617681,0,5.08314159255184,1
"263",1811,19598.938558477,44619.367864771,11582.0535127365,45508.8572722712,9748.53491637468,38112.7030759419,0,0,0,1.66190767715235,0,0,1.66190767715235,0
"264",1812,10969.789138131,24905.044682845,5934.9038325393,24643.3024367158,4969.12969050747,20668.7228585443,0,1.67479018049414,1.50551899268676,0,1.8900762819247,0,5.07038545510561,1
"265",1813,3193.546727251,7185.821632684,1762.94061413886,7080.81330493929,1402.85300478735,5670.96052988936,0,1.68526458436215,1.51411223200346,0,1.90443247452124,0,5.10380929088685,1
"266",1814.01,7112.80695997,16158.189214454,3598.88335606219,16250.6952158667,3151.40241946333,13808.8739286863,0,0,0,0,0,0,0,0
"267",1814.02,6535.319451924,14830.21862471,3206.90639027019,13814.3141931596,2949.45352897422,12397.8829401115,0,1.02850157284371,0,0,0,0,1.02850157284371,0
"268",1815,9232.933598447,20632.427879087,4567.40481225828,19435.9458588442,4005.02285283792,16034.4955015551,0,1.44124364901255,0,0,0,0,1.44124364901255,0
"269",1816,23457.769622262,52612.308076758,14052.919344195,52221.110987682,11769.4024895034,43626.1788024111,0,0,0,1.73929684428655,0,0,1.73929684428655,0
"270",1817.01,14992.26200977,33738.505358786,8428.72946830653,39848.7472611384,7016.25386349389,32817.0292620033,0,0,0,0,0,0,0,0
"271",1817.02,4140.525492415,9155.428472244,1966.59807926383,8834.4723238798,1828.77393940783,8092.00761251416,0,0,0,0,0,0,0,0
"272",1817.03,9550.647563439,21682.294827257,4755.222928648,20913.8187771454,4038.44186668159,18237.3970377464,0,0,0,0,0,0,0,0
"273",1818,8670.335152999,19100.596929219,5639.55842166166,22182.4430867954,4434.76016921428,18033.287187585,0,0,0,0,0,0,0,0
"274",1819,8380.185357046,18768.83164576,4431.24460551827,17482.4921508075,3765.26377673164,14724.1143014255,0,1.09893005005356,0,0,0,0,1.09893005005356,0
"275",1820,14068.287295971,31739.512760991,7959.43599701815,30925.1916701213,6757.01894426976,26191.6994934375,0,0,0,0,0,0,0,0
"276",1821,28031.39255391,63383.56548334,15884.7597489744,59058.7689164198,13692.1967077017,50786.1868118277,0,0,0,0,0,0,0,0
"277",1822,14967.2997109,34022.182583384,8890.47240924376,33082.4525966923,7542.95907608159,27942.5953926154,0,0,0,0,0,0,0,0
"278",1823,34738.447152902,78148.140418373,19286.6338570058,72180.8011253492,16342.8546937897,60549.7250772958,0,0,0,0,0,0,0,0
"279",1824,21282.381810272,47774.929305365,12254.0493196604,45859.314201194,9829.25889296989,36980.8246089925,0,0,0,0,0,0,0,0
"280",1825,7787.664444663,17396.492260091,4569.03201410268,17087.7394211106,3879.58469421433,14053.6938244927,0,0,0,1.50172927522347,0,0,1.50172927522347,0
"281",1826,15057.692758736,34115.18469123,10700.8551722682,40075.7880968008,8627.96921802656,32590.940997635,0,0,0,0,0,0,0,0
"282",1827,16336.64337911,36913.930448098,11844.362974409,43602.7343602882,9873.02123138288,36137.6887810274,0,0,0,0,0,0,0,0
"283",1828,16173.769106517,36082.995876733,9427.04871586912,34020.8124750738,7714.22749733213,27541.2526615967,0,0,0,0,0,0,0,0
"284",1829,3495.880962372,7873.79113652,2322.31063030986,8363.75923562827,1832.85181964556,6623.17517994422,0,0,0,0,0,0,0,0
"285",1830,12169.977588267,27330.59354714,7242.34389382288,26559.937568004,6371.53919171936,23285.375417046,0,0,0,1.78137531338793,0,0,1.78137531338793,0
"286",1831,22659.792624195,51384.391937689,14635.0896605056,58678.2261094986,12299.3657331061,49412.7175936211,0,1.01674230922026,0,0,0,0,1.01674230922026,0
"287",1832.01,2795.239036598,6256.825400739,4831.49599730103,19941.685830175,4143.65828474594,17432.4940263172,0,1.00995988814853,0,0,0,0,1.00995988814853,0
"288",1832.02,4467.456460688,9961.516574713,5765.46383673385,23481.2798754589,4706.69241465704,19406.8882408556,0,1.02031177540203,0,0,0,0,1.02031177540203,0
"289",1832.03,1070.702253565,2501.346308038,3.56560501470702,15.7621872199452,3.24384214674897,14.3366750514443,0,1.02031177540203,0,0,0,0,1.02031177540203,0
"290",1833.01,772.087535973,1751.173265883,4580.72698125148,16689.9321962652,3964.36690376104,14324.0896158744,0,0,0,1.61199623406161,0,0,1.61199623406161,0
"291",1833.02,1452.775215039,3220.393633817,2804.26672976011,12170.7582187213,2165.27150671106,9288.78905184014,0,0,0,2.48571064083978,0,0,2.48571064083978,0
"292",1833.03,653.828901338,1514.977414538,1800.69128397933,7455.18913191754,1455.46141497173,6013.12422109592,0,0,0,2.11475364540398,0,0,2.11475364540398,0
"293",1834,8422.841047711,18478.312824634,5345.27275621371,19370.0743578369,4548.24303367231,16402.998169143,0,0,0,1.61242517685549,0,0,1.61242517685549,0
"294",1835,2293.834629389,5031.76276256,1413.32278354326,5203.37936016629,1356.68689100296,4773.81077210713,0,0,0,1.61161247576059,0,0,1.61161247576059,0
"295",1836,3943.665200965,8890.329377013,2114.6460933615,7956.05347239794,1834.37907003425,6908.81909422205,0,0,0,0,0,0,0,0
"296",1837,5961.874642466,13084.527420043,3075.06611350979,13183.5424583036,2604.25460980341,11624.6466662334,0,0,0,0,0,0,0,0
"297",1838.01,4023.556528383,9094.240346969,4084.11973085299,19211.2032031791,3216.09957466444,15323.655727647,0,0,0,0,0,0,0,0
"298",1838.02,1513.259860789,3298.489152979,688.727419471043,3055.6511729263,652.493095753071,2826.4795867892,0,0,0,0,0,0,0,0
"299",1839,2443.865793223,5411.74487118,2546.35044928962,11716.9359238019,2195.47922123222,10181.2862395704,0,0,0,0,0,0,0,0
"300",1840,5027.700029045,10971.557018746,6104.18469527208,28680.1669752263,5264.68891675297,24392.032923972,0,0,0,0,0,0,0,0
"301",1841.01,1346.229790479,3033.077034781,1661.94146861946,7884.49229236119,1487.42989359958,6759.4025601921,0,0,0,0,0,0,0,0
"302",1841.02,1481.455004961,3296.213539658,3.00500744993191,14.3823651921706,1.58821886490736,7.665697940121,0,0,0,0,0,0,0,0
"303",1841.03,2788.488567006,6203.263993445,1749.94757343873,8213.01462297212,1791.4217418797,7671.97081226083,0,0,0,0,0,0,0,0
"304",1841.04,1366.735959164,2960.471670427,1361.59207027938,6125.01519537145,1294.0387170656,5985.66082555867,0,0,0,0,0,0,0,0
"305",1842.01,4784.035763181,10585.678562677,2188.07939830873,9686.98306626495,2188.66917995475,8973.79772419809,0,0,0,0,0,0,0,0
"306",1842.02,1763.963753125,3862.940047446,771.769286904657,3334.28458880746,804.93672691774,3299.93994684488,0,0,0,0,0,0,0,0
"307",1843.01,3004.294755479,6736.089919276,1345.32863807392,5958.09976997746,1177.42802337971,5377.03172129865,0,0,0,0,0,0,0,0
"308",1843.02,7190.512771049,15763.101765247,7745.70271752617,35539.8002415361,6695.806177537,30674.2023057289,0,0,0,0,0,0,0,0
"309",1844,3062.447674205,6668.289492401,3567.79131999368,17161.4147415758,3060.87691745822,14033.6437989894,0,0,0,0,0,0,0,0
"310",1845.01,1663.453251818,3623.198687982,1334.1437597362,6360.33761967114,1087.41673983194,5104.5443510622,0,0,0,0,0,0,0,0
"311",1845.02,2609.134347135,5747.12158123,31.7277801813946,150.599707285699,16.8267312564578,79.4113009079863,0,0,0,0,0,0,0,0
"312",1845.03,1701.82284784,3831.995899184,2101.15348694754,10195.1832833156,2009.48862534132,8916.50181383151,0,0,0,0,0,0,0,0
"313",1846.01,3937.217271145,8773.21893246,4316.61322106319,20512.5822830609,3768.11131473025,17526.593249218,0,0,0,0,0,0,0,0
"314",1846.02,2361.840092831,5239.135374614,994.801875163889,4525.88513149507,931.431213458731,4604.60008862122,0,0,0,0,0,0,0,0
"315",1847.01,9918.811461562,22561.21205143,5591.88882169372,24563.23253103,4429.53134687846,19874.7395470013,0,0,0,3,0,0,3,0
"316",1847.02,8257.300643571,18766.360196042,4281.1840024572,19238.4589283816,3876.48448871102,16895.7527750076,0,0,0,3,0,0,3,0
"317",1848.01,3112.703236436,6993.849538752,5219.76845812302,21787.2681735502,4496.97904884648,18627.4553953744,0,1.02031177540203,0,0,0,0,1.02031177540203,0
"318",1848.02,3039.02798764,6763.390314149,4730.20409275462,20477.410806412,3836.62339220468,16507.6181488731,0,0,0,1.750619520848,0,0,1.750619520848,0
"319",1849.01,2149.185990172,4805.636181113,452.427769033905,1999.074748096,357.434553351943,1572.90832248137,0,1.02031177540203,0,0,0,0,1.02031177540203,0
"320",1849.02,2688.848818011,6104.441773291,1405.42651785351,5689.83122795082,1150.9985498661,4737.90644485871,0,0,0,0,0,0,0,0
"321",1850,2726.50739114,6079.665816973,1419.42281912381,5726.35389988807,1302.7528778749,5180.76982598918,0,1.01080577647282,0,0,0,0,1.01080577647282,0
"322",1851.01,9282.94519039,21206.244371367,5262.96647033042,19542.2077768213,4315.85985463876,15743.433660265,0,0,0,0,0,0,0,0
"323",1851.02,22243.404358819,49640.500344975,15879.1345489798,61903.950974576,13058.9842880051,50890.6754535102,0,0,0,0,0,0,0,0
"324",1852.01,653.419744768,1421.380817176,477.28576181249,1714.50384009225,333.199920127239,1224.49922195483,0,0,0,0,0,0,0,0
"325",1852.02,1480.468107684,3431.788330752,883.971361998691,3324.60973402057,668.359964064646,2474.6066228086,0,0,0,0,0,0,0,0
"326",1853.01,1853.395327199,4135.152449637,6910.93438405609,26574.3742148998,5672.47630498619,21483.2947626343,0,0,0,0,0,0,0,0
"327",1853.02,1475.184046051,3230.730041727,1167.29403826801,4507.81030389588,1007.27391030294,3981.59172917965,0,0,0,0,0,0,0,0
"328",1854.01,601.630986732,1363.521341249,1409.89537683325,5488.63957607112,1111.20816312304,4397.41447806265,0,0,0,0,0,0,0,0
"329",1854.02,1624.120420301,3532.91132299,967.008317754057,3674.6786640965,843.617258943646,3123.0901699937,0,0,0,0,0,0,0,0
"330",1855,5004.853210305,11088.483560743,5302.84839631636,24968.8801236988,4589.93470916398,21019.7427648661,0,0,0,0,0,0,0,0
"331",1856,5278.458365009,11787.419729555,6561.02875046238,26823.5539076793,5568.67482468306,22737.1757050217,0,1.0984335651513,0,0,0,0,1.0984335651513,0
"332",1857,20634.745116615,46247.632107525,12808.6076960428,51150.9348632868,10468.864440831,42329.889040877,0,1.10299040177036,0,0,0,0,1.10299040177036,0
"333",1858,74722.557645729,168324.161757225,37871.5096839173,164389.404591463,33200.1166856412,143137.854075363,0,0,0,0,1.68475139496694,0,1.68475139496694,0
"334",1859,4902.942498949,11065.349966766,2395.85591291399,10641.3567125028,2287.28473409088,9482.72950812043,1.65000746412983,0,0,0,1.94675783755177,0,3.5967653016816,0
"335",1860,4920.141437353,10968.297648443,2217.68348194095,9987.87960841511,2059.56697359798,8702.28956674576,0,0,1.53911530863678,0,0,0,1.53911530863678,0
"336",1861,19926.287263191,44520.661700656,11215.6887477964,43826.6816492979,9585.22589627045,36580.0614623331,0,0,0,0,0,0,0,0
"337",1862,14771.004913828,32958.538050414,8104.1171038744,31425.0718952049,6660.32203294012,25675.4305684765,0,0,0,0,0,0,0,0
"338",1863,32233.389690238,72930.710832744,18792.2439328646,72027.7355725174,15433.8973018296,59358.3325754758,0,0,0,1.61962399975103,0,0,1.61962399975103,0
"339",1864,7670.450015344,17060.537491552,6589.6035196778,29245.3924957394,5775.55445338737,24901.85996685,0,0,0,0,0,0,0,0
"340",1865.01,4708.619566943,10544.796944619,4471.77266580794,20125.9810827949,3575.45446319485,15911.734477032,0,0,0,0,0,0,0,0
"341",1865.02,2572.496520541,5841.434958396,785.085579828477,3552.90701676233,621.625632988578,2826.73911127535,0,0,0,0,0,0,0,0
"342",1865.03,2752.818585578,6185.291671786,1557.46573441698,6399.77922907349,1263.04854660273,5403.65533404878,0,0,0,0,0,0,0,0
"343",1865.04,1409.682797389,3139.401760249,2.97198747517403,13.2370773494322,0.747909669289044,3.24746422335794,0,0,0,0,0,0,0,0
"344",1866.01,4816.224166955,10749.932650957,3139.1685080074,13895.4026445681,2555.02619729302,11418.0210117097,0,0,1.5574285212295,0,0,0,1.5574285212295,0
"345",1866.02,5123.422955085,11399.837762763,2233.99140562317,10038.5849954788,2009.21546239142,8836.835329247,0,0,1.55596635283036,0,0,0,1.55596635283036,0
"346",1866.03,4526.464404586,10392.80432026,2640.59465873432,11760.7748121484,2111.19566312492,9593.69689326738,0,0,0,0,0,0,0,0
"347",1867.01,10480.990774408,23733.285661376,6475.03650133251,29720.605203893,5375.97394739479,24785.2686287014,0,0,1.54567745782601,0,0,0,1.54567745782601,0
"348",1867.02,2618.422551872,5814.360607662,5.80231804442579,26.912683943574,2.32474995721052,10.9226012382483,0,0,1.54802791470849,0,0,0,1.54802791470849,0
"349",1868.01,5132.461950239,11395.420327737,6230.80216539676,29480.8274910791,5473.76416853034,25674.6858750761,0,0,0,0,0,0,0,0
"350",1868.02,7009.576822913,15491.303679839,3586.34223912673,15093.975188223,3032.44973433605,12930.8748812481,0,0,0,0,0,0,0,0
"351",1868.03,5832.766122975,12989.443174031,2755.99152425427,12202.2508281266,2582.35019104996,10902.0488966774,0,0,0,0,0,0,0,0
"352",1869.01,7697.713935518,17358.314337052,8477.07842909565,37335.350036803,6917.20665709316,30370.8438953594,0,0,0,0,0,0,0,0
"353",1869.02,5802.1905043,12947.871396516,2835.89176450046,11886.5685168994,2640.7191816186,11042.8784770996,0,0,0,0,0,0,0,0
"354",1870,10969.222874887,24537.214331485,5576.74444913069,23398.3499596985,4904.7680900679,20396.2085121601,0,0,0,0,0,0,0,0
"355",1871,11215.606629164,25084.02817075,6616.58754069941,24371.7518255971,5538.53228601638,20069.9107313877,0,0,0,1.54010563464947,0,0,1.54010563464947,0
"356",1872,17744.747587009,39566.992428219,9832.90898921997,37443.1022338362,8258.24833064827,31390.1946281566,0,0,0,2.04479886394575,0,1.75549085947113,2.04479886394575,1
"357",1873,2376.263600233,5333.147757839,2068.66112731896,7968.98201132033,1765.67176402961,6595.24401877289,0,0,0,2.00019846762037,0,1.66596196138695,2.00019846762037,1
"358",1874,14565.237968641,32825.080265591,7912.97691715817,31884.3767686787,6782.30290843216,26711.1566012048,0,0,0,1.58360409806133,0,0,1.58360409806133,0
"359",1875,1055.490542049,2335.292723193,627.802300789043,2437.27403377399,585.22964227711,2168.7035570249,0,0,0,1.87395035204928,0,0,1.87395035204928,0
"360",1876,6710.309043159,15073.535924506,3793.37095504403,14324.8235950722,3408.14408400325,12617.1400170954,0,0,0,1.57230317738495,0,0,1.57230317738495,0
"361",1877,1424.753621368,3195.932282816,982.064547451736,3668.95772826797,880.372778020841,3174.7712026376,0,0,0,1.78470176054956,0,0,1.78470176054956,0
"362",1878,3166.89896804,7082.405529152,1709.4017446597,6305.19977573296,1411.35491866754,5235.97061375413,0,0,0,1.57785449677438,0,0,1.57785449677438,0
"363",1879,4180.330237756,9498.219894217,8137.85203461528,33078.0483394717,7071.74608675529,28122.4617678544,0,0,0,1.57467109828641,0,0,1.57467109828641,0
"364",1880,26310.80574316,59468.675812493,16109.1303235996,59392.5730763169,13377.9154091937,48778.8613292205,0,0,0,1.79135749834901,0,0,1.79135749834901,0
"365",1881,23150.577591304,51745.058682119,13418.6590875631,52005.7163967228,11095.5305067521,42422.1140981782,0,0,0,1.57401096290595,0,0,1.57401096290595,0
"366",1882,16674.932541286,37564.358098998,11094.2417375579,40262.9017514478,9789.25258299191,35344.959839118,0,0,0,0,0,0,0,0
"367",1883,23665.041785949,53054.330467441,12726.3261329642,49587.7367507254,10945.9812305747,41807.3106694465,0,0,0,1.57381828943877,0,0,1.57381828943877,0
"368",1884,18469.634760298,41898.84678193,12340.7026572698,44808.9053649004,10446.7037235325,37753.396896136,0,0,0,1.56935995734838,0,0,1.56935995734838,0
"369",1885,6650.441232411,14507.297508031,4001.51063648512,14269.0335784633,3618.41894011021,12573.6422364879,0,0,0,2.01537228808598,0,0,2.01537228808598,0
"370",1886,7294.248845379,16447.641212551,4383.17483174811,15603.842778136,4111.57218302781,14296.4249203973,0,0,0,1.61250746368714,0,0,1.61250746368714,0
"371",1887,7407.124398891,16754.082998621,4773.90175655407,17532.2666340826,3793.34130568844,13797.6377169655,0,0,0,1.56915423028542,0,0,1.56915423028542,0
"372",1888,2943.400558812,6417.258771378,1937.43684461327,6967.02528148187,1682.09913600402,5825.42009694694,0,0,0,1.61195669984462,0,0,1.61195669984462,0
"373",1889,11481.782956853,25641.950619635,8076.01189386422,28571.438690559,7176.74443309159,24890.2245229833,0,0,0,1.6141147546547,0,0,1.6141147546547,0
"374",1890,5292.755426908,11866.704775685,3224.04843853149,11623.9244602368,2859.6467828826,10156.2824624893,0,0,0,1.61640917786418,0,0,1.61640917786418,0
"375",1891,15197.690187163,34007.959968726,9408.40156980006,34355.7753058576,7986.43299920958,28700.2996347082,0,0,0,1.81910386955586,0,0,1.81910386955586,0
"376",1892,13515.713815676,30268.282995083,7700.76271454179,28171.1159455326,6738.82129882526,24835.0317163015,0,0,0,1.80329447997299,0,0,1.80329447997299,0
"377",1893,3526.950928806,7669.828601846,2126.39397046874,7572.7178068716,1849.75337342515,6468.66510853713,0,0,0,1.61199623406161,0,0,1.61199623406161,0
"378",1894,6007.969072053,13351.239150399,4019.77583178569,14007.973033921,3377.28573713313,11667.2996760388,0,0,0,1.61228684966734,0,0,1.61228684966734,0
"379",1895,17572.368986457,39191.201958823,10847.2568603243,38747.2699477776,9544.72249196788,33381.5943396356,0,0,0,1.61177431483292,0,0,1.61177431483292,0
"380",1896,5312.774939621,11653.514957559,3777.2428416495,13203.7185430445,3298.92611872218,11243.890552794,0,0,0,2.01755075881933,0,0,2.01755075881933,0
"381",1897,7513.606719953,16840.17550558,4777.64199952603,16991.379271436,4237.36372331118,14766.4431869516,0,0,0,2.02005702877166,0,0,2.02005702877166,0
"382",1898,3739.377060371,8240.529744437,2180.87849329353,7747.66927711909,1990.46313061536,6857.06168530932,0,0,0,2.01415623141632,0,0,2.01415623141632,0
"383",1899,6083.430253463,13455.73798758,3616.01340522683,12830.1855341859,3124.66014237867,10961.9881110461,0,0,0,2.01850795981351,0,0,2.01850795981351,0
"384",1900,8924.668647543,19792.927485672,4814.43901298135,17377.9674553645,4611.04655621037,16191.4468552556,0,0,0,0,0,0,0,0
"385",1901.01,4173.785024921,9260.549932254,2637.65986478753,12509.0185997525,2111.29189472061,9855.95443542205,2.10361267210906,1.74074730519309,0,2.02180985570721,1.83007788433909,1.62944468882782,7.69624771734845,1
"386",1901.02,7378.471593781,16444.101195815,3566.10238983697,15220.3138750941,3041.99988796526,13448.547390658,2.10361267210906,1.74074730519309,0,2.02180985570721,1.83007788433909,1.62944468882782,7.69624771734845,1
"387",1901.03,3534.161984716,7689.038954767,2001.65403744809,8855.69248740025,1885.50314219046,8118.38075071356,2.10361267210906,1.74074730519309,0,2.02180985570721,1.83007788433909,1.62944468882782,7.69624771734845,1
"388",1902,14036.056150189,31998.562316264,7791.29476980629,34729.9246704155,6563.70260311195,28826.4736754271,0,2.21487765694398,0,0,0,0,2.21487765694398,1
"389",1903,3592.817863971,8222.84592258,2620.61141730146,10976.9455681111,1820.92019986048,7706.34548902087,0,2.11699113689738,0,2.24650859772836,0,1.76010001086083,4.36349973462573,1
"390",1904,2151.093858464,4826.935746531,1022.96196501968,4716.68268208636,875.933570773588,3835.41920410093,2.10361267210906,1.74074730519309,0,2.02180985570721,1.83007788433909,1.62944468882782,7.69624771734845,1
"391",1905,58368.824500612,131936.917408529,29246.3869421328,127231.024625897,24797.7414887419,107730.706515732,0,2.84047132762321,1.58918711138877,0,0,0,4.42965843901197,1
"392",1906.01,6126.20161812,13493.841965566,1618.53074795749,6694.06768192709,1342.93684717807,5610.36300092318,2.05359279568792,3,1.72121705978528,0,0,0,6.7748098554732,1
"393",1906.02,2229.367247278,4944.121895484,1140.11205975145,5130.36556171789,883.603105315529,3835.89321516143,2.09111663052793,3,1.70081612709075,0,0,0,6.79193275761868,1
"394",1907,4195.361885975,9297.543281736,2081.73822054866,9652.99340528522,1877.32519665432,8703.39583176389,3,3,1.6231876055554,0,2.70322946276762,0,10.326417068323,1
"395",1908,50755.005488299,112916.518252133,27768.8183238026,123686.033026522,23950.9092854609,106370.925750958,3,3,0,0,2.28168377669307,0,8.28168377669307,1
"396",1909,1275.735004187,2899.449263776,610.219616071008,2789.43267194821,542.598978520935,2416.970692341,3,3,1.6057270984285,0,2.73655314874188,0,10.3422802471704,1
"397",1910,1976.325246645,4406.078531243,1064.99854986932,4590.48194168672,987.146449677922,3964.11213759076,2.10361267210906,1.74074730519309,0,2.02180985570721,1.83007788433909,1.62944468882782,7.69624771734845,1
"398",1911,21084.113283314,46773.154753883,9708.21811042888,43096.018097871,9000.522792111,38347.4038394885,2.10262652668744,1.74663372159374,0,2.01520018587196,1.83178912345082,1.62953393523323,7.69624955760396,1
